B01001_001E,B11001_001E,B19013_001E,B25077_001E,B25035_001E,B25041_001E,B25017_001E,NAME,GEO_ID,state,county,tract,block group
422,102,-666666666,73500,1975,163,163,"Block Group 4, Census Tract 9608.01, Robeson County, North Carolina",1500000US371559608014,37,155,960801,4
1242,391,49271,92600,1991,442,442,"Block Group 2, Census Tract 9613.01, Robeson County, North Carolina",1500000US371559613012,37,155,961301,2
800,190,33065,-666666666,1993,220,220,"Block Group 3, Census Tract 9613.02, Robeson County, North Carolina",1500000US371559613023,37,155,961302,3
2581,907,36382,63400,1993,1054,1054,"Block Group 1, Census Tract 9616.01, Robeson County, North Carolina",1500000US371559616011,37,155,961601,1
1038,422,29815,78200,1979,502,502,"Block Group 2, Census Tract 9616.02, Robeson County, North Carolina",1500000US371559616022,37,155,961602,2
1934,596,26552,64000,1983,689,689,"Block Group 2, Census Tract 9618.01, Robeson County, North Carolina",1500000US371559618012,37,155,961801,2
1877,594,27917,72500,1987,699,699,"Block Group 1, Census Tract 9602.02, Robeson County, North Carolina",1500000US371559602021,37,155,960202,1
1325,419,34926,61400,1992,463,463,"Block Group 2, Census Tract 9604.01, Robeson County, North Carolina",1500000US371559604012,37,155,960401,2
1167,557,36581,103900,1985,630,630,"Block Group 2, Census Tract 413, Rockingham County, North Carolina",1500000US371570413002,37,157,041300,2
731,433,17417,88500,1984,523,523,"Block Group 2, Census Tract 414, Rockingham County, North Carolina",1500000US371570414002,37,157,041400,2
936,397,44395,119900,1977,541,541,"Block Group 1, Census Tract 401.01, Rockingham County, North Carolina",1500000US371570401011,37,157,040101,1
1646,665,52434,109200,1974,730,730,"Block Group 2, Census Tract 401.01, Rockingham County, North Carolina",1500000US371570401012,37,157,040101,2
1615,544,57083,135000,1984,678,678,"Block Group 3, Census Tract 406.01, Rockingham County, North Carolina",1500000US371570406013,37,157,040601,3
1155,508,49722,112000,1986,622,622,"Block Group 1, Census Tract 406.01, Rockingham County, North Carolina",1500000US371570406011,37,157,040601,1
765,362,42875,89200,1960,432,432,"Block Group 2, Census Tract 405.02, Rockingham County, North Carolina",1500000US371570405022,37,157,040502,2
771,346,40263,94700,1953,488,488,"Block Group 3, Census Tract 405.02, Rockingham County, North Carolina",1500000US371570405023,37,157,040502,3
822,397,43507,135500,1979,518,518,"Block Group 2, Census Tract 410.01, Rockingham County, North Carolina",1500000US371570410012,37,157,041001,2
2524,994,43813,150400,1992,1100,1100,"Block Group 3, Census Tract 410.01, Rockingham County, North Carolina",1500000US371570410013,37,157,041001,3
1483,549,39361,104500,1984,623,623,"Block Group 1, Census Tract 410.01, Rockingham County, North Carolina",1500000US371570410011,37,157,041001,1
1723,749,41417,120000,1962,875,875,"Block Group 1, Census Tract 408, Rockingham County, North Carolina",1500000US371570408001,37,157,040800,1
2300,893,27873,104400,1987,930,930,"Block Group 3, Census Tract 413, Rockingham County, North Carolina",1500000US371570413003,37,157,041300,3
854,394,32833,91800,1970,513,513,"Block Group 4, Census Tract 413, Rockingham County, North Carolina",1500000US371570413004,37,157,041300,4
944,500,40556,92900,1974,595,595,"Block Group 2, Census Tract 403, Rockingham County, North Carolina",1500000US371570403002,37,157,040300,2
1552,498,50290,96100,1991,581,581,"Block Group 2, Census Tract 401.02, Rockingham County, North Carolina",1500000US371570401022,37,157,040102,2
706,266,58409,138500,1981,361,361,"Block Group 1, Census Tract 401.02, Rockingham County, North Carolina",1500000US371570401021,37,157,040102,1
1370,542,46625,94300,1976,641,641,"Block Group 1, Census Tract 403, Rockingham County, North Carolina",1500000US371570403001,37,157,040300,1
956,468,23403,69200,1945,565,565,"Block Group 3, Census Tract 405.01, Rockingham County, North Carolina",1500000US371570405013,37,157,040501,3
1155,574,26810,84400,1968,601,601,"Block Group 2, Census Tract 405.01, Rockingham County, North Carolina",1500000US371570405012,37,157,040501,2
634,241,40729,86600,1974,241,241,"Block Group 1, Census Tract 409, Rockingham County, North Carolina",1500000US371570409001,37,157,040900,1
959,445,24596,82700,1958,463,463,"Block Group 2, Census Tract 409, Rockingham County, North Carolina",1500000US371570409002,37,157,040900,2
2258,909,65361,167100,1986,944,944,"Block Group 2, Census Tract 410.02, Rockingham County, North Carolina",1500000US371570410022,37,157,041002,2
677,270,37177,115400,1965,293,293,"Block Group 5, Census Tract 411, Rockingham County, North Carolina",1500000US371570411005,37,157,041100,5
1344,561,66042,158500,1986,589,589,"Block Group 6, Census Tract 411, Rockingham County, North Carolina",1500000US371570411006,37,157,041100,6
1069,416,-666666666,153000,1975,429,429,"Block Group 1, Census Tract 411, Rockingham County, North Carolina",1500000US371570411001,37,157,041100,1
1695,723,28369,82000,1956,901,901,"Block Group 3, Census Tract 402, Rockingham County, North Carolina",1500000US371570402003,37,157,040200,3
1181,484,28409,54900,1949,626,626,"Block Group 2, Census Tract 402, Rockingham County, North Carolina",1500000US371570402002,37,157,040200,2
1859,629,73523,137000,1992,664,664,"Block Group 3, Census Tract 410.02, Rockingham County, North Carolina",1500000US371570410023,37,157,041002,3
1884,648,58810,146800,1978,746,746,"Block Group 2, Census Tract 416.01, Rockingham County, North Carolina",1500000US371570416012,37,157,041601,2
839,374,31500,67000,1953,548,548,"Block Group 4, Census Tract 412, Rockingham County, North Carolina",1500000US371570412004,37,157,041200,4
1538,660,35763,101200,1973,837,837,"Block Group 1, Census Tract 412, Rockingham County, North Carolina",1500000US371570412001,37,157,041200,1
1218,428,40066,55200,1961,588,588,"Block Group 3, Census Tract 412, Rockingham County, North Carolina",1500000US371570412003,37,157,041200,3
1159,486,29643,-666666666,0,818,818,"Block Group 4, Census Tract 404, Rockingham County, North Carolina",1500000US371570404004,37,157,040400,4
1296,463,25662,102300,1972,650,650,"Block Group 3, Census Tract 404, Rockingham County, North Carolina",1500000US371570404003,37,157,040400,3
830,303,53229,93400,1975,461,461,"Block Group 3, Census Tract 406.02, Rockingham County, North Carolina",1500000US371570406023,37,157,040602,3
1990,759,46895,124200,1981,803,803,"Block Group 2, Census Tract 406.02, Rockingham County, North Carolina",1500000US371570406022,37,157,040602,2
1504,636,81774,153600,1984,838,838,"Block Group 1, Census Tract 406.02, Rockingham County, North Carolina",1500000US371570406021,37,157,040602,1
586,232,50833,100500,1981,314,314,"Block Group 2, Census Tract 407, Rockingham County, North Carolina",1500000US371570407002,37,157,040700,2
1258,391,58906,99700,1978,491,491,"Block Group 3, Census Tract 407, Rockingham County, North Carolina",1500000US371570407003,37,157,040700,3
1861,706,49054,85400,1972,857,857,"Block Group 1, Census Tract 407, Rockingham County, North Carolina",1500000US371570407001,37,157,040700,1
698,405,24107,108700,1975,444,444,"Block Group 4, Census Tract 407, Rockingham County, North Carolina",1500000US371570407004,37,157,040700,4
1347,649,65268,159400,1982,790,790,"Block Group 3, Census Tract 415, Rockingham County, North Carolina",1500000US371570415003,37,157,041500,3
1843,803,43125,138800,1954,980,980,"Block Group 2, Census Tract 415, Rockingham County, North Carolina",1500000US371570415002,37,157,041500,2
2438,1083,26336,112100,1978,1125,1125,"Block Group 1, Census Tract 415, Rockingham County, North Carolina",1500000US371570415001,37,157,041500,1
1305,503,58008,129900,1976,619,619,"Block Group 4, Census Tract 415, Rockingham County, North Carolina",1500000US371570415004,37,157,041500,4
584,315,26771,46500,1955,414,414,"Block Group 1, Census Tract 414, Rockingham County, North Carolina",1500000US371570414001,37,157,041400,1
1820,731,52321,163900,1993,816,816,"Block Group 1, Census Tract 416.02, Rockingham County, North Carolina",1500000US371570416021,37,157,041602,1
1786,658,70455,268500,1998,722,722,"Block Group 3, Census Tract 416.02, Rockingham County, North Carolina",1500000US371570416023,37,157,041602,3
1457,516,32321,80900,1961,571,571,"Block Group 3, Census Tract 414, Rockingham County, North Carolina",1500000US371570414003,37,157,041400,3
1389,501,50592,104100,1967,617,617,"Block Group 3, Census Tract 401.01, Rockingham County, North Carolina",1500000US371570401013,37,157,040101,3
1125,409,40179,108000,1969,502,502,"Block Group 2, Census Tract 406.01, Rockingham County, North Carolina",1500000US371570406012,37,157,040601,2
1364,460,51378,120900,1974,530,530,"Block Group 1, Census Tract 405.02, Rockingham County, North Carolina",1500000US371570405021,37,157,040502,1
1294,413,88125,-666666666,2000,465,465,"Block Group 4, Census Tract 410.01, Rockingham County, North Carolina",1500000US371570410014,37,157,041001,4
1340,551,53964,159400,1980,702,702,"Block Group 1, Census Tract 416.01, Rockingham County, North Carolina",1500000US371570416011,37,157,041601,1
1429,681,25797,66100,1950,768,768,"Block Group 2, Census Tract 412, Rockingham County, North Carolina",1500000US371570412002,37,157,041200,2
1928,743,49063,77200,1976,786,786,"Block Group 1, Census Tract 404, Rockingham County, North Carolina",1500000US371570404001,37,157,040400,1
1840,722,34125,55000,1952,804,804,"Block Group 2, Census Tract 404, Rockingham County, North Carolina",1500000US371570404002,37,157,040400,2
1757,681,46696,99000,1987,925,925,"Block Group 1, Census Tract 413, Rockingham County, North Carolina",1500000US371570413001,37,157,041300,1
686,262,46548,98900,1984,308,308,"Block Group 3, Census Tract 401.02, Rockingham County, North Carolina",1500000US371570401023,37,157,040102,3
1197,651,38221,182400,1978,785,785,"Block Group 3, Census Tract 403, Rockingham County, North Carolina",1500000US371570403003,37,157,040300,3
1437,608,29545,89700,1985,770,770,"Block Group 1, Census Tract 405.01, Rockingham County, North Carolina",1500000US371570405011,37,157,040501,1
1262,529,30750,79300,1959,564,564,"Block Group 3, Census Tract 409, Rockingham County, North Carolina",1500000US371570409003,37,157,040900,3
1525,623,54712,116100,1985,735,735,"Block Group 1, Census Tract 410.02, Rockingham County, North Carolina",1500000US371570410021,37,157,041002,1
891,347,59583,160800,1961,383,383,"Block Group 2, Census Tract 411, Rockingham County, North Carolina",1500000US371570411002,37,157,041100,2
1420,619,54543,114600,1975,679,679,"Block Group 3, Census Tract 411, Rockingham County, North Carolina",1500000US371570411003,37,157,041100,3
1048,477,40647,73300,1969,504,504,"Block Group 1, Census Tract 402, Rockingham County, North Carolina",1500000US371570402001,37,157,040200,1
1003,384,52206,124600,1980,491,491,"Block Group 2, Census Tract 416.02, Rockingham County, North Carolina",1500000US371570416022,37,157,041602,2
1243,477,63568,133900,1978,530,530,"Block Group 4, Census Tract 411, Rockingham County, North Carolina",1500000US371570411004,37,157,041100,4
1325,467,85536,231800,1973,576,576,"Block Group 1, Census Tract 513.02, Rowan County, North Carolina",1500000US371590513021,37,159,051302,1
1553,531,42031,132500,1974,671,671,"Block Group 3, Census Tract 513.02, Rowan County, North Carolina",1500000US371590513023,37,159,051302,3
1108,518,17500,111400,1969,574,574,"Block Group 1, Census Tract 502.01, Rowan County, North Carolina",1500000US371590502011,37,159,050201,1
1163,508,36855,87900,1969,508,508,"Block Group 2, Census Tract 502.01, Rowan County, North Carolina",1500000US371590502012,37,159,050201,2
1256,563,90087,302900,1969,700,700,"Block Group 1, Census Tract 505, Rowan County, North Carolina",1500000US371590505001,37,159,050500,1
1759,312,50000,91100,1969,375,375,"Block Group 3, Census Tract 505, Rowan County, North Carolina",1500000US371590505003,37,159,050500,3
529,345,36932,216700,1949,449,449,"Block Group 1, Census Tract 503, Rowan County, North Carolina",1500000US371590503001,37,159,050300,1
2102,1010,26944,114500,1944,1044,1044,"Block Group 2, Census Tract 503, Rowan County, North Carolina",1500000US371590503002,37,159,050300,2
2027,666,66630,179000,1992,812,812,"Block Group 2, Census Tract 510.02, Rowan County, North Carolina",1500000US371590510022,37,159,051002,2
1121,435,55382,140300,1982,535,535,"Block Group 1, Census Tract 510.02, Rowan County, North Carolina",1500000US371590510021,37,159,051002,1
1101,457,37450,103600,1968,609,609,"Block Group 2, Census Tract 502.02, Rowan County, North Carolina",1500000US371590502022,37,159,050202,2
2805,1200,46316,127600,1999,1286,1286,"Block Group 3, Census Tract 502.02, Rowan County, North Carolina",1500000US371590502023,37,159,050202,3
1607,510,38833,68200,1995,540,540,"Block Group 1, Census Tract 512.02, Rowan County, North Carolina",1500000US371590512021,37,159,051202,1
2553,876,59375,129500,1989,1060,1060,"Block Group 1, Census Tract 519.01, Rowan County, North Carolina",1500000US371590519011,37,159,051901,1
2019,829,45461,179900,1984,941,941,"Block Group 1, Census Tract 509.01, Rowan County, North Carolina",1500000US371590509011,37,159,050901,1
1541,604,80573,240300,1985,664,664,"Block Group 2, Census Tract 509.01, Rowan County, North Carolina",1500000US371590509012,37,159,050901,2
841,321,71123,142300,1960,453,453,"Block Group 3, Census Tract 516, Rowan County, North Carolina",1500000US371590516003,37,159,051600,3
2404,917,61549,148200,1979,958,958,"Block Group 1, Census Tract 514, Rowan County, North Carolina",1500000US371590514001,37,159,051400,1
1997,749,47321,92200,1953,809,809,"Block Group 2, Census Tract 514, Rowan County, North Carolina",1500000US371590514002,37,159,051400,2
1240,405,39432,150500,1994,554,554,"Block Group 4, Census Tract 514, Rowan County, North Carolina",1500000US371590514004,37,159,051400,4
876,338,50000,159200,1959,338,338,"Block Group 2, Census Tract 516, Rowan County, North Carolina",1500000US371590516002,37,159,051600,2
1384,589,51783,102700,1956,631,631,"Block Group 5, Census Tract 516, Rowan County, North Carolina",1500000US371590516005,37,159,051600,5
1460,543,33286,91100,1971,652,652,"Block Group 1, Census Tract 504, Rowan County, North Carolina",1500000US371590504001,37,159,050400,1
1577,560,58000,124300,1981,560,560,"Block Group 3, Census Tract 510.01, Rowan County, North Carolina",1500000US371590510013,37,159,051001,3
2154,842,42976,113600,1993,1015,1015,"Block Group 1, Census Tract 510.01, Rowan County, North Carolina",1500000US371590510011,37,159,051001,1
1756,679,51159,-666666666,1991,768,768,"Block Group 4, Census Tract 510.01, Rowan County, North Carolina",1500000US371590510014,37,159,051001,4
767,327,61875,131500,1976,333,333,"Block Group 2, Census Tract 511.01, Rowan County, North Carolina",1500000US371590511012,37,159,051101,2
1834,825,41514,129600,1992,964,964,"Block Group 4, Census Tract 511.01, Rowan County, North Carolina",1500000US371590511014,37,159,051101,4
2193,810,46071,95700,1989,1030,1030,"Block Group 3, Census Tract 511.01, Rowan County, North Carolina",1500000US371590511013,37,159,051101,3
1479,624,66974,135300,1995,751,751,"Block Group 2, Census Tract 519.02, Rowan County, North Carolina",1500000US371590519022,37,159,051902,2
